trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
888120007:3,11:13:00,11:13:00,zenbus:StopPoint:SP:379910003:LOC,13,,,,5326,
888120007:3,11:14:00,11:14:00,zenbus:StopPoint:SP:394360004:LOC,15,,,,5658,
888120007:3,11:15:00,11:15:00,zenbus:StopPoint:SP:698140001:LOC,16,,,,5931,
888120007:3,11:16:00,11:16:00,zenbus:StopPoint:SP:403930013:LOC,17,,,,6188,
888120007:3,11:17:00,11:17:00,zenbus:StopPoint:SP:412800004:LOC,18,,,,6569,
888120007:3,11:17:00,11:17:00,zenbus:StopPoint:SP:297760014:LOC,19,,,,6754,
888120007:3,11:18:00,11:18:00,zenbus:StopPoint:SP:381930005:LOC,20,,,,7169,
888120007:3,11:19:00,11:19:00,zenbus:StopPoint:SP:407600008:LOC,21,,,,7519,
888120007:3,11:20:00,11:20:00,zenbus:StopPoint:SP:506360005:LOC,22,,,,7707,
888120007:3,11:22:00,11:22:00,zenbus:StopPoint:SP:376410003:LOC,23,,,,8737,
888120007:3,11:23:00,11:23:00,zenbus:StopPoint:SP:694750001:LOC,24,,,,9105,
888120007:3,11:26:00,11:26:00,zenbus:StopPoint:SP:507070002:LOC,25,,,,9927,
888120007:4,12:03:00,12:03:00,zenbus:StopPoint:SP:855730003:LOC,2,,,,0,
888120007:4,12:04:00,12:04:00,zenbus:StopPoint:SP:852020017:LOC,3,,,,378,
888120007:4,12:07:00,12:07:00,zenbus:StopPoint:SP:381890007:LOC,4,,,,2491,
888120007:4,12:08:00,12:08:00,zenbus:StopPoint:SP:499560003:LOC,5,,,,2726,
888120007:4,12:09:00,12:09:00,zenbus:StopPoint:SP:513010003:LOC,6,,,,3137,
888120007:4,12:09:00,12:09:00,zenbus:StopPoint:SP:381960003:LOC,7,,,,3329,
888120007:4,12:10:00,12:10:00,zenbus:StopPoint:SP:662340002:LOC,8,,,,3617,
888120007:4,12:11:00,12:11:00,zenbus:StopPoint:SP:405560006:LOC,9,,,,4021,
888120007:4,12:11:00,12:11:00,zenbus:StopPoint:SP:386520005:LOC,10,,,,4258,
888120007:4,12:12:00,12:12:00,zenbus:StopPoint:SP:401890004:LOC,11,,,,4468,
888120007:4,12:13:00,12:13:00,zenbus:StopPoint:SP:394350004:LOC,12,,,,4809,
888120007:4,12:13:00,12:13:00,zenbus:StopPoint:SP:379910003:LOC,13,,,,5006,
888120007:4,12:14:00,12:14:00,zenbus:StopPoint:SP:394360004:LOC,15,,,,5338,
888120007:4,12:15:00,12:15:00,zenbus:StopPoint:SP:698140001:LOC,16,,,,5611,
888120007:4,12:16:00,12:16:00,zenbus:StopPoint:SP:403930013:LOC,17,,,,5868,
888120007:4,12:17:00,12:17:00,zenbus:StopPoint:SP:412800004:LOC,18,,,,6249,
888120007:4,12:17:00,12:17:00,zenbus:StopPoint:SP:297760014:LOC,19,,,,6434,
888120007:4,12:18:00,12:18:00,zenbus:StopPoint:SP:381930005:LOC,20,,,,6849,
888120007:4,12:19:00,12:19:00,zenbus:StopPoint:SP:407600008:LOC,21,,,,7200,
888120007:4,12:20:00,12:20:00,zenbus:StopPoint:SP:506360005:LOC,22,,,,7388,
888120007:4,12:22:00,12:22:00,zenbus:StopPoint:SP:376410003:LOC,23,,,,8418,
888120007:4,12:23:00,12:23:00,zenbus:StopPoint:SP:694750001:LOC,24,,,,8786,
888120007:4,12:26:00,12:26:00,zenbus:StopPoint:SP:507070002:LOC,25,,,,9607,
888120007:5,13:03:00,13:03:00,zenbus:StopPoint:SP:855730003:LOC,2,,,,0,
888120007:5,13:04:00,13:04:00,zenbus:StopPoint:SP:852020017:LOC,3,,,,378,
888120007:5,13:07:00,13:07:00,zenbus:StopPoint:SP:381890007:LOC,4,,,,2491,
888120007:5,13:08:00,13:08:00,zenbus:StopPoint:SP:499560003:LOC,5,,,,2726,
888120007:5,13:09:00,13:09:00,zenbus:StopPoint:SP:513010003:LOC,6,,,,3137,
888120007:5,13:09:00,13:09:00,zenbus:StopPoint:SP:381960003:LOC,7,,,,3329,
888120007:5,13:10:00,13:10:00,zenbus:StopPoint:SP:662340002:LOC,8,,,,3617,
888120007:5,13:11:00,13:11:00,zenbus:StopPoint:SP:405560006:LOC,9,,,,4021,
888120007:5,13:11:00,13:11:00,zenbus:StopPoint:SP:386520005:LOC,10,,,,4258,
888120007:5,13:12:00,13:12:00,zenbus:StopPoint:SP:401890004:LOC,11,,,,4468,
888120007:5,13:13:00,13:13:00,zenbus:StopPoint:SP:394350004:LOC,12,,,,4809,
888120007:5,13:13:00,13:13:00,zenbus:StopPoint:SP:379910003:LOC,13,,,,5006,
888120007:5,13:14:00,13:14:00,zenbus:StopPoint:SP:394360004:LOC,15,,,,5338,
888120007:5,13:15:00,13:15:00,zenbus:StopPoint:SP:698140001:LOC,16,,,,5611,
888120007:5,13:16:00,13:16:00,zenbus:StopPoint:SP:403930013:LOC,17,,,,5868,
888120007:5,13:17:00,13:17:00,zenbus:StopPoint:SP:412800004:LOC,18,,,,6249,
888120007:5,13:17:00,13:17:00,zenbus:StopPoint:SP:297760014:LOC,19,,,,6434,
888120007:5,13:18:00,13:18:00,zenbus:StopPoint:SP:381930005:LOC,20,,,,6849,
888120007:5,13:19:00,13:19:00,zenbus:StopPoint:SP:407600008:LOC,21,,,,7200,
888120007:5,13:20:00,13:20:00,zenbus:StopPoint:SP:506360005:LOC,22,,,,7388,
888120007:5,13:22:00,13:22:00,zenbus:StopPoint:SP:376410003:LOC,23,,,,8418,
888120007:5,13:23:00,13:23:00,zenbus:StopPoint:SP:694750001:LOC,24,,,,8786,
888120007:5,13:26:00,13:26:00,zenbus:StopPoint:SP:507070002:LOC,25,,,,9607,
888120007:6,14:03:00,14:03:00,zenbus:StopPoint:SP:392050003:LOC,0,,,,0,
888120007:6,14:04:00,14:04:00,zenbus:StopPoint:SP:679190003:LOC,1,,,,435,
888120007:6,14:07:00,14:07:00,zenbus:StopPoint:SP:381890007:LOC,4,,,,2811,
888120007:6,14:08:00,14:08:00,zenbus:StopPoint:SP:499560003:LOC,5,,,,3046,
888120007:6,14:09:00,14:09:00,zenbus:StopPoint:SP:513010003:LOC,6,,,,3457,
888120007:6,14:09:00,14:09:00,zenbus:StopPoint:SP:381960003:LOC,7,,,,3649,
888120007:6,14:10:00,14:10:00,zenbus:StopPoint:SP:662340002:LOC,8,,,,3936,
888120007:6,14:11:00,14:11:00,zenbus:StopPoint:SP:405560006:LOC,9,,,,4341,
888120007:6,14:11:00,14:11:00,zenbus:StopPoint:SP:386520005:LOC,10,,,,4577,
888120007:6,14:12:00,14:12:00,zenbus:StopPoint:SP:401890004:LOC,11,,,,4787,
888120007:6,14:13:00,14:13:00,zenbus:StopPoint:SP:394350004:LOC,12,,,,5128,
888120007:6,14:13:00,14:13:00,zenbus:StopPoint:SP:379910003:LOC,13,,,,5326,
888120007:6,14:14:00,14:14:00,zenbus:StopPoint:SP:394360004:LOC,15,,,,5658,
888120007:6,14:15:00,14:15:00,zenbus:StopPoint:SP:698140001:LOC,16,,,,5931,
888120007:6,14:16:00,14:16:00,zenbus:StopPoint:SP:403930013:LOC,17,,,,6188,
888120007:6,14:17:00,14:17:00,zenbus:StopPoint:SP:412800004:LOC,18,,,,6569,
888120007:6,14:17:00,14:17:00,zenbus:StopPoint:SP:297760014:LOC,19,,,,6754,
888120007:6,14:18:00,14:18:00,zenbus:StopPoint:SP:381930005:LOC,20,,,,7169,
888120007:6,14:19:00,14:19:00,zenbus:StopPoint:SP:407600008:LOC,21,,,,7519,
888120007:6,14:20:00,14:20:00,zenbus:StopPoint:SP:506360005:LOC,22,,,,7707,
888120007:6,14:22:00,14:22:00,zenbus:StopPoint:SP:376410003:LOC,23,,,,8737,
888120007:6,14:23:00,14:23:00,zenbus:StopPoint:SP:694750001:LOC,24,,,,9105,
888120007:6,14:26:00,14:26:00,zenbus:StopPoint:SP:507070002:LOC,25,,,,9927,
888120007:7,15:03:00,15:03:00,zenbus:StopPoint:SP:392050003:LOC,0,,,,0,
888120007:7,15:04:00,15:04:00,zenbus:StopPoint:SP:679190003:LOC,1,,,,435,
888120007:7,15:07:00,15:07:00,zenbus:StopPoint:SP:381890007:LOC,4,,,,2811,
888120007:7,15:08:00,15:08:00,zenbus:StopPoint:SP:499560003:LOC,5,,,,3046,
888120007:7,15:09:00,15:09:00,zenbus:StopPoint:SP:513010003:LOC,6,,,,3457,
888120007:7,15:09:00,15:09:00,zenbus:StopPoint:SP:381960003:LOC,7,,,,3649,
888120007:7,15:10:00,15:10:00,zenbus:StopPoint:SP:662340002:LOC,8,,,,3936,
888120007:7,15:11:00,15:11:00,zenbus:StopPoint:SP:405560006:LOC,9,,,,4341,
888120007:7,15:11:00,15:11:00,zenbus:StopPoint:SP:386520005:LOC,10,,,,4577,
888120007:7,15:12:00,15:12:00,zenbus:StopPoint:SP:401890004:LOC,11,,,,4787,
888120007:7,15:13:00,15:13:00,zenbus:StopPoint:SP:394350004:LOC,12,,,,5128,
888120007:7,15:13:00,15:13:00,zenbus:StopPoint:SP:379910003:LOC,13,,,,5326,
888120007:7,15:14:00,15:14:00,zenbus:StopPoint:SP:394360004:LOC,15,,,,5658,
888120007:7,15:15:00,15:15:00,zenbus:StopPoint:SP:698140001:LOC,16,,,,5931,
888120007:7,15:16:00,15:16:00,zenbus:StopPoint:SP:403930013:LOC,17,,,,6188,
888120007:7,15:17:00,15:17:00,zenbus:StopPoint:SP:412800004:LOC,18,,,,6569,
888120007:7,15:18:00,15:18:00,zenbus:StopPoint:SP:297760014:LOC,19,,,,6754,
